VERB,ADP,NOUN,PUNCT,CCONJ,VERB,ADJ,PUNCT,DET,NOUN,ADV,AUX,VERB,ADJ,PUNCT,SPACE,,,,,,,,,,,,
<mv>|V|IMPF|3S|IND|@FS-STA,PRP|@<SA,<np-idf>|N|F|S|@<SC,PU|@PU,<co-sta>|<co-fmc>|<co-vfin>|KC|@CO,<cjt>|<mv>|V|PS|3S|IND|@FS-STA,<np-idf>|N|M|S|@<ACC,PU|@PU,<artd>|ART|F|S|@>N,<np-def>|N|F|S|@SUBJ>,ADV|@ADVL>,<aux>|V|IMPF|3S|IND|@FS-STA,<mv>|<mqpc-ind>|V|PCP|M|S|@ICL-AUX<,<pass>|<mv>|V|PCP|F|S|@ICL-AUX<,PU|@PU,_SP,,,,,,,,,,,,
cop = entrevista,det = entrevista,ROOT = entrevista,punct = deu,cc = deu,conj = entrevista,obj = deu,punct = entrevista,det = vaga,nsubj:pass = preenchida,advmod = preenchida,aux = preenchida,aux:pass = preenchida,ROOT = preenchida,punct = preenchida,#ERROR!,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mano,do,céu,",",acho,que,eu,tirei,zero,na,prova,.,,,,,,,,,,,,,,,,
68-OK,,,,,,,,,,,,,,,,,,,,,,,,,,,
ADJ,DET,NOUN,PUNCT,VERB,SCONJ,PRON,VERB,NUM,ADP,NOUN,PUNCT,SPACE,,,,,,,,,,,,,,,
PROP|M|S|@SUBJ>,<artd>|ART|F|P|@>N,<np-def>|N|M|S|@SUBJ>,PU|@PU,<mv>|V|PR|1S|IND|@FS-STA,KS|@SUB,PERS|M/F|1S|NOM|@SUBJ>,<mv>|V|PS|1S|IND|@FS-STA,<card>|NUM|M|P|@N<,PRP|@A<,<np-idf>|N|F|S|@<ACC,PU|@PU,_SP,,,,,,,,,,,,,,,
nsubj = acho,case = céu,nmod = Mano,punct = Mano,ROOT = acho,mark = tirei,nsubj = tirei,ccomp = acho,obl = tirei,nummod = prova,obj = tirei,punct = acho,#ERROR!,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Que,isso,ai,fi,?,,,,,,,,,,,,,,,,,,,,,,,
69-OK,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCONJ,PRON,ADV,NOUN,PUNCT,SPACE,,,,,,,,,,,,,,,,,,,,,,
KS|@SUB,<dem>|INDP|M|S|@SUBJ>,<mv>|V|PR|3P|IND|@FS-N<,PU|@PU,PU|@PU,_SP,,,,,,,,,,,,,,,,,,,,,,
mark = ai,nsubj = ai,ROOT = ai,obj = ai,punct = ai,#ERROR!,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pode,deixar,",",qualquer,coisa,eu,te,aviso,blz,?,,,,,,,,,,,,,,,,,,
70-OK,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOUN,VERB,PUNCT,PRON,NOUN,PRON,PRON,NOUN,NOUN,PUNCT,SPACE,,,,,,,,,,,,,,,,,
<aux>|V|PR|3S|IND|@FS-STA,<mv>|V|INF|@ICL-AUX<,PU|@PU,<quant>|DET|F|S|@>N,<np-idf>|N|F|S|@<ACC,PERS|M/F|1S|NOM|@SUBJ>,PERS|F|3S|ACC|@ACC>-PASS,<np-idf>|N|M|S|@<ACC,ADJ|M|S|@N<,PU|@PU,_SP,,,,,,,,,,,,,,,,,
aux = deixar,ROOT = deixar,punct = deixar,det = coisa,nsubj = aviso,nsubj = aviso,iobj = aviso,ccomp = deixar,obj = aviso,punct = deixar,#ERROR!,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eu,vi,vc,na,festa,ontem,",",mas,não,deu,pra,ir,falar,com,vc,.,,,,,,,,,,,,
71-OK,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRON,VERB,PRON,ADP,NOUN,ADV,PUNCT,CCONJ,ADV,VERB,ADP,VERB,VERB,ADP,PRON,PUNCT,SPACE,,,,,,,,,,,
PERS|M|1S|NOM|@SUBJ>,<mv>|V|PS|1S|IND|@FS-STA,KS|@SUB,PRP|@<ADVL,<np-idf>|N|F|S|@P<,ADV|@<ADVL,PU|@PU,<co-fcl>|<co-fmc>|<co-vfin>|KC|@CO,ADV,<cjt>|<mv>|V|PS|3S|IND|@FS-STA,PRP|@<ADVL,<mv>|V|INF|@ICL-AUX<,<mv>|V|INF|@ICL-AUX<,PRP|@<ADVL,N|M|S|@P<,PU|@PU,_SP,,,,,,,,,,,
nsubj = vi,ROOT = vi,obj = vi,obj = vi,obj = vi,advmod = festa,punct = deu,cc = deu,advmod = deu,conj = vi,mark = ir,aux = falar,xcomp = deu,case = vc,obl = falar,punct = vi,#ERROR!,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
O,prof,de,matemática,postou,a,lista,ontem,.,,,,,,,,,,,,,,,,,,,
72-OK,,,,,,,,,,,,,,,,,,,,,,,,,,,
DET,NOUN,ADP,NOUN,VERB,DET,NOUN,ADV,PUNCT,SPACE,,,,,,,,,,,,,,,,,,
<artd>|ART|M|S|@>N,<np-def>|N|M|S|@SUBJ>,PRP|@N<,<np-idf>|N|F|S|@P<,<mv>|V|PS|3S|IND|@FS-STA,<artd>|ART|F|S|@>N,<np-def>|N|F|S|@<ACC,ADV|@<ADVL,PU|@PU,_SP,,,,,,,,,,,,,,,,,,
det = prof,nsubj = postou,case = matemática,nmod = prof,ROOT = postou,det = lista,obj = postou,advmod = lista,punct = postou,#ERROR!,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ela,formou,em,adm,na,UFLA,.,,,,,,,,,,,,,,,,,,,,,
73-OK,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRON,VERB,ADP,NOUN,ADP,PROPN,PUNCT,SPACE,,,,,,,,,,,,,,,,,,,,
PERS|F|3S|NOM|@SUBJ>,<mv>|V|PS|3S|IND|@FS-STA,PRP|@<ADVL,<-sam>|ADV|@P<,PRP|@A<,PROP|M|S|@P<,PU|@PU,_SP,,,,,,,,,,,,,,,,,,,,
nsubj = formou,ROOT = formou,case = adm,obl = formou,obl = formou,obj = formou,punct = formou,#ERROR!,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ela,me,chingou,muito,porque,eu,quebrei,a,janela,da,sala,.,,,,,,,,,,,,,,,,
74-OK,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRON,PRON,VERB,ADV,SCONJ,PRON,VERB,DET,NOUN,ADP,NOUN,PUNCT,SPACE,,,,,,,,,,,,,,,
PERS|F|3S|NOM|@SUBJ>,<refl>|PERS|M/F|1S|ACC|@ACC>,<mv>|V|PS|3S|IND|@FS-STA,<quant>|ADV|@<ADVL,KS|@SUB,PERS|M/F|1S|NOM|@SUBJ>,<quant>|DET|M|S|@>N,<artd>|ART|F|S|@>N,<np-def>|N|F|S|@<ACC,PRP|@N<,<np-idf>|N|F|S|@P<,PU|@PU,_SP,,,,,,,,,,,,,,,
nsubj = chingou,obj = chingou,ROOT = chingou,advmod = chingou,mark = quebrei,nsubj = quebrei,advcl = chingou,det = janela,obj = quebrei,case = sala,nmod = janela,punct = chingou,#ERROR!,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eu,vou,voltar,de,táxi,",",o,metrô,para,muito,lonje,da,minha,casa,.,,,,,,,,,,,,,
75-OK,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRON,AUX,VERB,ADP,NOUN,PUNCT,DET,NOUN,VERB,ADV,ADV,ADP,PRON,NOUN,PUNCT,SPACE,,,,,,,,,,,,
PERS|M|1S|NOM|@SUBJ>,<aux>|V|PR|1S|IND|@FS-STA,<mv>|V|INF|@ICL-AUX<,PRP|@<ADVL,<np-idf>|N|M|S|@P<,PU|@PU,<artd>|ART|M|S|@>N,<np-def>|N|M|S|@SUBJ>,PRP|@<ADVL,<quant>|ADV|@>A,<np-idf>|N|M|P|@P<,ADP,<poss>|DET|F|S|@>N,<np-def>|N|F|S|@P<,PU|@PU,_SP,,,,,,,,,,,,
nsubj = voltar,aux = voltar,ROOT = voltar,case = táxi,obl = voltar,punct = voltar,det = metrô,obj = voltar,case = lonje,det = lonje,nmod = metrô,case = casa,det = casa,nmod = lonje,punct = voltar,#ERROR!,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,menina,chegou,atrazada,para,a,aula,de,engenharia,de,software,.,,,,,,,,,,,,,,,,
76-OK,,,,,,,,,,,,,,,,,,,,,,,,,,,
DET,NOUN,VERB,ADJ,ADP,DET,NOUN,ADP,NOUN,ADP,NOUN,PUNCT,SPACE,,,,,,,,,,,,,,,
<artd>|ART|F|S|@>N,<np-def>|N|F|S|@SUBJ>,<mv>|V|PS|3S|IND|@FS-STA,<mv>|V|PCP|F|S|@ICL-<SC,PRP|@<ADVL,<artd>|ART|F|S|@>N,<np-def>|N|F|S|@P<,PRP|@N<,<np-idf>|N|F|S|@P<,PRP|@N<,<np-idf>|N|M|S|@P<,PU|@PU,_SP,,,,,,,,,,,,,,,
det = menina,nsubj = chegou,ROOT = chegou,dep = chegou,case = aula,det = aula,obl = atrazada,case = engenharia,nmod = aula,case = software,nmod = engenharia,punct = chegou,#ERROR!,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
O,probrema,de,matématica,estava,muito,dificiu,de,resolver,.,,,,,,,,,,,,,,,,,,
77-OK,,,,,,,,,,,,,,,,,,,,,,,,,,,
DET,NOUN,ADP,NOUN,VERB,ADV,ADJ,ADP,VERB,PUNCT,SPACE,,,,,,,,,,,,,,,,,
<artd>|ART|M|S|@>N,<np-def>|N|M|S|@SUBJ>,PRP|@N<,<np-idf>|N|F|S|@P<,<mv>|V|IMPF|3S|IND|@FS-STA,<quant>|ADV|@>A,ADJ|M|S|@<SC,PRP|@N<,<mv>|V|INF|@ICL-P<,PU|@PU,_SP,,,,,,,,,,,,,,,,,
det = probrema,nsubj = dificiu,case = matématica,nmod = probrema,cop = dificiu,advmod = dificiu,ROOT = dificiu,mark = resolver,advcl = dificiu,punct = dificiu,#ERROR!,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
O,paciente,sofre,de,ELA,",",infelizmente,a,única,coisa,que,podemos,fazer,é,tratar,os,sintomas,.,,,,,,,,,,
78-OK,,,,,,,,,,,,,,,,,,,,,,,,,,,
DET,NOUN,VERB,ADP,PROPN,PUNCT,ADV,DET,ADJ,NOUN,SCONJ,AUX,VERB,VERB,VERB,DET,NOUN,PUNCT,SPACE,,,,,,,,,
<artd>|ART|M|S|@>N,<np-def>|N|M|S|@SUBJ>,<mv>|V|PR|3S|IND|@FS-STA,PRP|@<PIV,PROP|M|S|@P<,PU|@PU,ADV|@>N,<artd>|ART|F|S|@>N,ADJ|F|S|@>N,<np-def>|N|F|S|@<ACC,<rel>|INDP|F|S|@ACC>,<aux>|V|PR|1P|IND|@FS-STA,<mv>|V|INF|@ICL-AUX<,<mv>|V|PR|3S|IND|@FS-STA,<mv>|V|INF|@ICL-<SC,<artd>|ART|M|P|@>N,<np-def>|N|F|P|@<ACC,PU|@PU,_SP,,,,,,,,,
det = sofre,advmod = sofre,ROOT = sofre,case = ELA,obl = sofre,punct = sofre,advmod = coisa,det = coisa,amod = coisa,nsubj = tratar,nsubj = fazer,aux = fazer,acl:relcl = coisa,cop = tratar,conj = sofre,det = sintomas,obj = tratar,punct = sofre,#ERROR!,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basta,acessar,a,homepage,para,saber,as,informções,da,empresa,.,,,,,,,,,,,,,,,,,
79-OK,,,,,,,,,,,,,,,,,,,,,,,,,,,
VERB,VERB,DET,NOUN,ADP,VERB,DET,NOUN,ADP,NOUN,PUNCT,SPACE,,,,,,,,,,,,,,,,
<mv>|V|PR|3S|IND|@FS-STA,<mv>|V|INF|@ICL-<SUBJ,<artd>|ART|F|S|@>N,<np-def>|N|F|S|@<ACC,PRP|@<ADVL,<mv>|V|INF|@ICL-P<,<artd>|ART|F|P|@>N,<np-def>|N|F|P|@<ACC,PRP|@N<,<np-idf>|N|F|S|@P<,PU|@PU,_SP,,,,,,,,,,,,,,,,
ROOT = Basta,xcomp = Basta,det = homepage,obj = acessar,mark = saber,advcl = acessar,det = informções,obj = saber,case = empresa,nmod = informções,punct = Basta,#ERROR!,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basta,mudar,a,configuração,no,BIOS,.,,,,,,,,,,,,,,,,,,,,,
80-OK,,,,,,,,,,,,,,,,,,,,,,,,,,,
VERB,VERB,DET,NOUN,ADP,PROPN,PUNCT,SPACE,,,,,,,,,,,,,,,,,,,,
<mv>|V|PR|3S|IND|@FS-STA,<mv>|V|INF|@ICL-<ACC,<artd>|ART|F|S|@>N,<np-def>|N|F|S|@<ACC,PRP|@N<ARG,PROP|M|S|@<ACC,PU|@PU,_SP,,,,,,,,,,,,,,,,,,,,
ROOT = Basta,xcomp = Basta,det = configuração,obj = mudar,appos = configuração,flat:name = no,punct = Basta,#ERROR!,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Em,relação,à,dona,Regina,",",o,prognóstico,é,favorável,no,caso,de,pronta-suspensão,do,remédio,.,,,,,,,,,,,
81-OK,,,,,,,,,,,,,,,,,,,,,,,,,,,
ADP,NOUN,ADP,NOUN,PROPN,PUNCT,DET,NOUN,VERB,ADJ,ADP,NOUN,ADP,NOUN,ADP,NOUN,PUNCT,SPACE,,,,,,,,,,
<sam->|PRP|@ADVL>,N|@P<,PRP|@N<,<mv>|V|PR|3S|IND|@FS-STA,PROP|F|S|@N<,PU|@PU,<artd>|ART|M|S|@>N,<np-def>|N|M|S|@SUBJ>,<mv>|V|PR|3S|IND|@FS-STA,ADJ|M|S|@<SC,<sam->|PRP|@A<,<np-def>|N|M|S|@<SC,PRP|@N<,<np-idf>|N|F|S|@P<,PRP|@N<,<np-def>|N|M|S|@<ACC,PU|@PU,_SP,,,,,,,,,,
case = relação,obl = favorável,mark = dona,acl = relação,obj = dona,punct = dona,det = prognóstico,nsubj = favorável,cop = favorável,ROOT = favorável,case = caso,obl = favorável,case = pronta-suspensão,nmod = caso,case = remédio,nmod = pronta-suspensão,punct = favorável,#ERROR!,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vou,dormir,",",beijos,:*,*,,,,,,,,,,,,,,,,,,,,,,
82-OK,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUX,VERB,PUNCT,NOUN,SYM,SYM,SPACE,,,,,,,,,,,,,,,,,,,,,
<aux>|V|PR|3P|IND|@FS-STA,<mv>|V|INF|@ICL-AUX<,PU|@PU,<np-idf>|N|M|P|@<ACC,PU|@PU,PU|@PU,_SP,,,,,,,,,,,,,,,,,,,,,
aux = dormir,ROOT = dormir,punct = beijos,obj = dormir,punct = dormir,punct = dormir,#ERROR!,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Não,vai,dar,pra,eu,ir,",",to,meio,doente,hoje,:(,,,,,,,,,,,,,,,,
83-OK,,,,,,,,,,,,,,,,,,,,,,,,,,,
ADV,AUX,VERB,ADP,PRON,VERB,PUNCT,VERB,ADJ,ADJ,ADV,SYM,SPACE,,,,,,,,,,,,,,,
ADV,<aux>|V|PR|3S|IND|@FS-STA,<mv>|V|INF|@ICL-AUX<,PRP|@<ADVL,PERS|M/F|1S|NOM|@SUBJ>,<mv>|V|INF|@ICL-AUX<,PU|@PU,PROPN,NOUN,ADJ|M|S|@N<,ADV|@<ADVL,PROPN,_SP,,,,,,,,,,,,,,,
advmod = dar,aux = dar,ROOT = dar,mark = ir,nsubj = ir,advcl = dar,punct = dar,case = doente,advmod = doente,parataxis = dar,advmod = doente,nsubj = doente,#ERROR!,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acho,que,não,vai,ter,aula,hoje,:D,,,,,,,,,,,,,,,,,,,,
84-OK,,,,,,,,,,,,,,,,,,,,,,,,,,,
VERB,SCONJ,ADV,AUX,VERB,NOUN,ADV,SYM,SPACE,,,,,,,,,,,,,,,,,,,
<mv>|V|PR|1S|IND|@FS-STA,KS|@SUB,ADV,<aux>|V|PR|3S|IND|@FS-<ACC,<mv>|V|INF|@ICL-AUX<,<np-idf>|N|F|S|@<ACC,ADV|@<ADVL,PU|@PU,_SP,,,,,,,,,,,,,,,,,,,
ROOT = Acho,mark = ter,advmod = ter,aux = ter,ccomp = Acho,obj = ter,advmod = aula,ROOT = :D,#ERROR!,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,Silvia,tava,linda,na,festa,sábado,*,-,*,,,,,,,,,,,,,,,,,,
85-OK,,,,,,,,,,,,,,,,,,,,,,,,,,,
DET,PROPN,VERB,NOUN,ADP,NOUN,NOUN,SYM,SYM,SYM,SPACE,,,,,,,,,,,,,,,,,
<artd>|ART|F|S|@>N,PROP|F|S|@SUBJ>,<mv>|V|IMPF|3S|IND|@FS-STA,<np-idf>|N|F|S|@<ACC,PRP|@<ADVL,ADJ|M|S|@>N,<np-idf>|N|M|S|@<ACC,PU|@PU,PU|@PU,PU|@PU,_SP,,,,,,,,,,,,,,,,,
det = Silvia,nsubj = tava,ROOT = tava,obj = tava,obj = tava,amod = sábado,obj = tava,punct = tava,punct = tava,punct = tava,#ERROR!,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Droga,",",acho,que,deixei,o,frango,queimar,no,forno,.,,,,,,,,,,,,,,,,,
86-OK,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTJ,PUNCT,VERB,SCONJ,VERB,DET,NOUN,VERB,PRON,NOUN,PUNCT,SPACE,,,,,,,,,,,,,,,,
PROP|F|S|@SUBJ>,PU|@PU,<mv>|V|PR|1S|IND|@FS-STA,KS|@SUB,<mv>|V|PS|3S|IND|@FS-N<,<artd>|ART|M|S|@>N,<np-def>|N|M|S|@<ACC,<mv>|V|INF|@ICL-<ACC,PERS|M|3S|ACC|@<ACC,<np-idf>|N|M|S|@<ACC,PU|@PU,_SP,,,,,,,,,,,,,,,,
nsubj = acho,punct = Droga,ROOT = acho,mark = deixei,ccomp = acho,det = frango,nsubj = queimar,xcomp = deixei,obj = queimar,obj = queimar,punct = acho,#ERROR!,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ah,",",como,eu,queria,voltar,a,ser,criança,!,,,,,,,,,,,,,,,,,,
87-OK,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTJ,PUNCT,ADV,PRON,VERB,VERB,ADP,VERB,NOUN,PUNCT,SPACE,,,,,,,,,,,,,,,,,
<kc>|ADV|@ADVL>,PU|@PU,<rel>|ADV|@ADVL>,PERS|M/F|1S|NOM|@SUBJ>,<mv>|V|IMPF|3S|IND|@FS-P<,<aux>|V|INF|@ICL-<ACC,PRP|@PRT-AUX<,<mv>|V|INF|@ICL-AUX<,<np-idf>|N|F|S|@<SC,PU|@PU,_SP,,,,,,,,,,,,,,,,,
ROOT = Ah,punct = Ah,advmod = queria,nsubj = queria,advcl = Ah,aux = criança,nmod = criança,cop = criança,xcomp = queria,punct = Ah,#ERROR!,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hum,!,Esse,brigadeiro,estava,muito,gostoso,.,,,,,,,,,,,,,,,,,,,,
88-OK,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTJ,PUNCT,PRON,NOUN,VERB,ADV,ADJ,PUNCT,SPACE,,,,,,,,,,,,,,,,,,,
PROP|M|S|@NPHR,PU|@PU,<dem>|DET|M|S|@>N,<np-def>|N|M|S|@SUBJ>,<mv>|V|IMPF|3S|IND|@FS-STA,<quant>|ADV|@>A,ADJ|M|S|@<SC,PU|@PU,_SP,,,,,,,,,,,,,,,,,,,
ROOT = Hum,punct = Hum,det = brigadeiro,nsubj = gostoso,cop = gostoso,advmod = gostoso,ROOT = gostoso,punct = gostoso,#ERROR!,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puxa,!,Hoje,não,foi,o,meu,dia,de,sorte,.,,,,,,,,,,,,,,,,,
89-OK,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTJ,PUNCT,ADV,ADV,VERB,DET,PRON,NOUN,ADP,NOUN,PUNCT,SPACE,,,,,,,,,,,,,,,,
<np-idf>|N|F|S|@NPHR,PU|@PU,ADV|@ADVL>,ADV,<mv>|V|PS|3S|IND|@FS-STA,<artd>|ART|M|S|@>N,<poss>|DET|M|S|@>N,<np-def>|N|M|S|@<SC,PRP|@N<,<np-idf>|N|F|S|@P<,PU|@PU,_SP,,,,,,,,,,,,,,,,
ROOT = Puxa,punct = Puxa,advmod = dia,advmod = dia,cop = dia,det = dia,det = dia,ROOT = dia,case = sorte,nmod = dia,punct = dia,#ERROR!,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Psiu,",",Faça,silêncio,!,,,,,,,,,,,,,,,,,,,,,,,
90-OK,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTJ,PUNCT,VERB,NOUN,PUNCT,SPACE,,,,,,,,,,,,,,,,,,,,,,
PROP|F|S|@NPHR,PU|@PU,PROPN,ADJ|M|S|@N<,PU|@PU,_SP,,,,,,,,,,,,,,,,,,,,,,
nsubj = Faça,punct = Psiu,ROOT = Faça,obj = Faça,punct = Faça,#ERROR!,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pow,cara,",",larga,esse,troço,pra,la,!,,,,,,,,,,,,,,,,,,,
91-OK,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTJ,NOUN,PUNCT,VERB,PRON,NOUN,ADP,ADV,PUNCT,SPACE,,,,,,,,,,,,,,,,,,
PROP|M|S|@SUBJ>,<np-idf>|N|F|S|@SUBJ>,PU|@PU,<mv>|V|PR|3S|IND|@FS-STA,<dem>|DET|M|S|@>N,<np-def>|N|M|S|@<ACC,PRP|@<ADVL,PERS|F|3S|ACC|@<ACC,PU|@PU,_SP,,,,,,,,,,,,,,,,,,
ROOT = Pow,obj = Pow,punct = Pow,parataxis = Pow,det = troço,obj = larga,case = la,nmod = troço,punct = Pow,#ERROR!,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Onde,nois,vai,?,,,,,,,,,,,,,,,,,,,,,,,,
92-OK,,,,,,,,,,,,,,,,,,,,,,,,,,,
ADV,PRON,VERB,PUNCT,SPACE,,,,,,,,,,,,,,,,,,,,,,,
<rel>|ADV|@ADVL>,ADV|@ADVL>,<mv>|V|PR|3S|IND|@FS-N<PRED,PU|@PU,_SP,,,,,,,,,,,,,,,,,,,,,,,
advmod = vai,advmod = vai,ROOT = vai,punct = vai,#ERROR!,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mano,",",cola,aqui,.,,,,,,,,,,,,,,,,,,,,,,,
93-OK,,,,,,,,,,,,,,,,,,,,,,,,,,,
ADJ,PUNCT,VERB,ADV,PUNCT,SPACE,,,,,,,,,,,,,,,,,,,,,,
PROP|M|S|@SUBJ>,PU|@PU,<np-idf>|N|F|S|@N<PRED,ADV|@<ADVL,PU|@PU,_SP,,,,,,,,,,,,,,,,,,,,,,
nsubj = cola,punct = Mano,ROOT = cola,advmod = cola,punct = cola,#ERROR!,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Muito,obrigada,por,registrar,nossa,chacota,.,,,,,,,,,,,,,,,,,,,,,
94-OK,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOUN,INTJ,ADP,VERB,PRON,NOUN,PUNCT,SPACE,,,,,,,,,,,,,,,,,,,,
<quant>|ADV|@ADVL>,<mv>|V|PCP|F|S|@ICL-N<PRED,PRP|@<ADVL,<mv>|V|INF|@ICL-P<,<poss>|DET|F|S|@>N,<np-def>|N|F|S|@<ACC,PU|@PU,_SP,,,,,,,,,,,,,,,,,,,,
advmod = obrigada,ROOT = obrigada,mark = registrar,xcomp = obrigada,det = chacota,obj = registrar,punct = obrigada,#ERROR!,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hownt,",",que,fofo,*,-,*,,,,,,,,,,,,,,,,,,,,,
95-OK,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTJ,PUNCT,SCONJ,ADJ,SYM,SYM,SYM,SPACE,,,,,,,,,,,,,,,,,,,,
<np-idf>|N|F|S|@NPHR,PU|@PU,<rel>|INDP|F|S|@SUBJ>,<mv>|V|PR|3S|IND|@FS-N<PRED,PU|@PU,PU|@PU,PU|@PU,_SP,,,,,,,,,,,,,,,,,,,,
ROOT = Hownt,punct = Hownt,dep = Hownt,dep = Hownt,punct = Hownt,punct = Hownt,punct = Hownt,#ERROR!,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ow,",",bora,la,na,rep,?,,,,,,,,,,,,,,,,,,,,,
96-OK,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTJ,PUNCT,VERB,ADV,ADP,NOUN,PUNCT,SPACE,,,,,,,,,,,,,,,,,,,,
ADV|@ADVL>,PU|@PU,<np-idf>|N|F|S|@N<PRED,PERS|F|3S|ACC|@<ACC,PRP|@<ADVL,<np-idf>|N|M|S|@<ACC,PU|@PU,_SP,,,,,,,,,,,,,,,,,,,,
ROOT = Ow,punct = Ow,parataxis = Ow,obj = bora,obj = bora,obj = bora,punct = bora,#ERROR!,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Da,um,salve,aqui,.,,,,,,,,,,,,,,,,,,,,,,,
97-OK,,,,,,,,,,,,,,,,,,,,,,,,,,,
VERB,NUM,NOUN,ADV,PUNCT,SPACE,,,,,,,,,,,,,,,,,,,,,,
<setop>|ADV|@>A,<arti>|ART|M|S|@>N,<np-idf>|N|M|S|@<ACC,ADV|@<ADVL,PU|@PU,_SP,,,,,,,,,,,,,,,,,,,,,,
ROOT = Da,det = salve,obj = Da,advmod = salve,punct = Da,#ERROR!,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eu,to,morto,!,,,,,,,,,,,,,,,,,,,,,,,,
98-OK,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRON,VERB,ADJ,PUNCT,SPACE,,,,,,,,,,,,,,,,,,,,,,,
PERS|M|1S|NOM|@SUBJ>,<mv>|V|PR|1S|IND|@FS-STA,PROPN,PU|@PU,_SP,,,,,,,,,,,,,,,,,,,,,,,
nsubj = morto,flat:name = Eu,ROOT = morto,punct = morto,#ERROR!,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Não,faz,isso,cara,",",moh,ideia,errada,!,,,,,,,,,,,,,,,,,,,
99-OK,,,,,,,,,,,,,,,,,,,,,,,,,,,
ADV,VERB,PRON,NOUN,PUNCT,INTJ,NOUN,NOUN,PUNCT,SPACE,,,,,,,,,,,,,,,,,,
ADV,<mv>|V|PR|3S|IND|@FS-STA,<dem>|INDP|M|S|@SUBJ>,<np-idf>|N|F|S|@<ACC,PU|@PU,ADV,<np-idf>|N|F|S|@<ACC,<mv>|V|PCP|F|S|@ICL-N<,PU|@PU,_SP,,,,,,,,,,,,,,,,,,
